URL,Title,Published,Author,Abstract,Atom Category,Filtered Category,Search Term
http://arxiv.org/abs/quant-ph/0306136v2,Measurement of the Casimir force between dissimilar metals,2003-06-20,D. E. Krause,"The first precise measurement of the Casimir force between dissimilar metals
is reported. The attractive force, between a Cu layer evaporated on a
microelectromechanical torsional oscillator, and an Au layer deposited on an
Al$_2$O$_3$ sphere, was measured dynamically with a noise level of 6
fN/$\sqrt{\rm{Hz}}$. Measurements were performed for separations in the 0.2-2
$\mu$m range. The results agree to better than 1% in the 0.2-0.5 $\mu$m range
with a theoretical model that takes into account the finite conductivity and
roughness of the two metals. The observed discrepancies, which are much larger
than the experimental precision, can be attributed to a lack of a complete
characterization of the optical properties of the specific samples used in the
experiment.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0304169v4,"Spin-based quantum gating with semiconductor quantum dots by bichromatic
  radiation method",2003-04-27,Fausto Rossi,"A potential scheme is proposed for realizing a two-qubit quantum gate in
semiconductor quantum dots. Information is encoded in the spin degrees of
freedom of one excess conduction electron of each quantum dot. We propose to
use two lasers, radiation two neighboring QDs, and tuned to blue detuning with
respect to the resonant frequencies of individual excitons. The two-qubit phase
gate can be achieved by means of both Pauli-blocking effect and dipole-dipole
coupling between intermediate excitonic states.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0304147v1,"S-matrix theory for transmission through billiards in tight-binding
  approach",2003-04-23,Ingrid Rotter,"In the tight-binding approximation we consider multi-channel transmission
through a billiard coupled to leads. Following Dittes we derive the coupling
matrix, the scattering matrix and the effective Hamiltonian, but take into
account the energy restriction of the conductance band. The complex eigenvalues
of the effective Hamiltonian define the poles of the scattering matrix. For
some simple cases, we present exact values for the poles. We derive also the
condition for the appearance of double poles.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0303110v1,"Scatterer that leaves ""footprints"" but no ""fingerprints""",2003-03-18,Er'el Granot,"We calculate the exact transmission coefficient of a quantum wire in the
presence of a single point defect at the wire's cut-off frequencies. We show
that while the conductance pattern (i.e., the scattering) is strongly affected
by the presence of the defect, the pattern is totally independent of the
defect's characteristics (i.e., the defect that caused the scattering cannot be
identified from that pattern).",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0302122v1,"Perturbation approach to the Casimir force between two bodies made of
  different real metals",2003-02-16,V. M. Mostepanenko,"The Casimir force acting between two test bodies made of different metals is
considered. The finiteness of the conductivity of the metals is taken into
account perturbatively up to the fourth order of the relative penetration
depths of electromagnetic zero-point oscillations into the metals. The
influence of nonzero temperature is computed explicitly for separate orders of
perturbation and found to be important in the zeroth and first orders only. The
configurations of two parallel plates and a sphere (spherical lens) above a
plate are considered made of $Au$ and $Cr$. The obtained results can be used to
take into account also the surface roughness. Thus, the total amount of the
Casimir force between different metals with all correction factors is
determined. This may be useful in various applications.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0302004v3,"Moving Atom-Field Interaction: Correction to Casimir-Polder Effect from
  Coherent Back-action",2003-02-01,N. G. Phillips,"The Casimir-Polder force is an attractive force between a polarizable atom
and a conducting or dielectric boundary. Its original computation was in terms
of the Lamb shift of the atomic ground state in an electromagnetic field (EMF)
modified by boundary conditions along the wall and assuming a stationary atom.
We calculate the corrections to this force due to a moving atom, demanding
maximal preservation of entanglement generated by the moving atom-conducting
wall system. We do this by using non-perturbative path integral techniques
which allow for coherent back-action and thus can treat non-Markovian
processes. We recompute the atom-wall force for a conducting boundary by
allowing the bare atom-EMF ground state to evolve (or self-dress) into the
interacting ground state. We find a clear distinction between the cases of
stationary and adiabatic motions. Our result for the retardation correction for
adiabatic motion is up to twice as much as that computed for stationary atoms.
We give physical interpretations of both the stationary and adiabatic atom-wall
forces in terms of alteration of the virtual photon cloud surrounding the atom
by the wall and the Doppler effect.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0301614v3,"Entanglement of Electron Spin and Orbital States in Spintronic Quantum
  Transport",2003-01-31,Branislav K. Nikolic,"An electron within a mesoscopic (quantum-coherent) spintronic structure is
described by a single wave function which, in the presence of both charge
scattering and spin-orbit coupling, encodes an information about {\em
entanglement} of its spin and orbital degrees of freedom. The quantum state--an
{\em improper} mixture--of experimentally detectable spin subsystem is
elucidated by evaluating quantum information theory measures of entanglement in
the scattering states which determine {\em quantum transport} properties of
spin-polarized electrons injected into a two-dimensional disordered Rashba
spin-split conductor that is attached to the ferromagnetic source and drain
electrodes. Thus, the Landauer transmission matrix, traditionally evaluated to
obtain the spin-resolved conductances, also yields the reduced spin density
operator allowing us to extract quantum-mechanical measures of the detected
electron spin-polarization and spin-coherence, thereby pointing out how to
avoid detrimental {\em decoherence} effects on spin-encoded information
transport through semiconductor spintronic devices.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0212011v2,"Silicon conduction-band effects on shallow donor wavefunctions and
  donor-pair exchange: An {\it ab initio} theory",2002-12-01,S. Das Sarma,"This paper has been withdrawn by the authors. A more complete treatment of
the bandstructure effects is forthcoming.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0210170v1,Entangled Photons from Small Quantum Dots,2002-10-24,D. Lenstra,"We discuss level schemes of small quantum-dot turnstiles and their
applicability in the production of entanglement in two-photon emission. Due to
the large energy splitting of the single-electron levels, only one single
electron level and one single hole level can be made resonant with the levels
in the conduction band and valence band. This results in a model with nine
distinct levels, which are split by the Coulomb interactions. We show that the
optical selection rules are different for flat and tall cylindrically symmetric
dots, and how this affects the quality of the entanglement generated in the
decay of the biexciton state. The effect of charge carrier tunneling and of a
resonant cavity is included in the model.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0209167v1,"Experimental and Theoretical Investigation of the Lateral Casimir Force
  Between Corrugated Surfaces",2002-09-30,V. M. Mostepanenko,"The lateral Casimir force acting between a sinusoidally corrugated gold plate
and sphere was calculated and measured. The experimental setup was based on the
atomic force microscope specially adapted for the measurement of the lateral
Casimir force. The measured force oscillates sinusoidally as a function of the
phase difference between the two corrugations. Both systematic and random
errors are analysed and a lateral force amplitude of $3.2\times 10^{-13} $N was
measured at a separation distance of 221 nm with a resulting relative error 24%
at a 95% confidence probability. The dependence of the measured lateral force
amplitude on separation was investigated and shown to be consistent with the
inverse fourth power distance dependence. The complete theory of the lateral
Casimir force is presented including finite conductivity and roughness
corrections. The obtained theoretical dependence was analysed as a function of
surface separation, corrugation amplitudes, phase difference, and plasma
wavelength of a metal. The theory was compared with the experimental data and
shown to be in good agreement. The constraints on hypothetical Yukawa-type
interactions following from the measurements of the lateral Casimir force are
calculated. The possible applications of the lateral vacuum forces to
nanotechnology are discussed.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0209097v1,"Casimir interaction between two concentric cylinders: exact versus
  semiclassical results",2002-09-16,Javier von Stecher,"The Casimir interaction between two perfectly conducting, infinite,
concentric cylinders is computed using a semiclassical approximation that takes
into account families of classical periodic orbits that reflect off both
cylinders. It is then compared with the exact result obtained by the
mode-by-mode summation technique. We analyze the validity of the semiclassical
approximation and show that it improves the results obtained through the
proximity theorem.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0209070v1,"Spin-based quantum information processing with semiconductor quantum
  dots and cavity QED",2002-09-10,Fausto Rossi,"A quantum information processing scheme is proposed with semiconductor
quantum dots located in a high-Q single mode QED cavity. The spin degrees of
freedom of one excess conduction electron of the quantum dots are employed as
qubits. Excitonic states, which can be produced ultrafastly with optical
operation, are used as auxiliary states in the realization of quantum gates. We
show how properly tailored ultrafast laser pulses and Pauli-blocking effects,
can be used to achieve a universal encoded quantum computing.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0208042v3,"The Low-Frequency Character of the Thermal Correction to the Casimir
  Force between Metallic Films",2002-08-06,S. K. Lamoreaux,"The frequency spectrum of the finite temperature correction to the Casimir
force can be determined by the use of the Lifshitz formalism for metallic
plates of finite conductivity. We show that the correction for the TE
electromagnetic modes is dominated by frequencies so low that the plates cannot
be modelled as ideal dielectrics. We also address the issues relating to the
behavior of electromagnetic fields at the surfaces an within metallic
conductors, and claculate the surface modes using appropriate low-frequency
metallic boundary conditions. Our result brings the tehrmal correction into
agreement with experimental results that were previously obtained.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0208040v1,"Spin-dependent recombination - an electronic readout mechanism for solid
  state quantum computers",2002-08-06,Klaus Lips,"It is shown that coherent spin motion of electron-hole pairs localized in
band gap states of silicon can influence charge carrier recombination. Based on
this effect, a readout concept for silicon based solid-state spin--quantum
computers as proposed by Kane is suggested. The 31P quantum bit (qbit) is
connected via hyperfine coupling to the spin of the localized donor electron.
When a second localized and singly occupied electronic state with an energy
level deep within the band gap or close to the valence edge is in proximity, a
gate controlled exchange between the 31P nucleus and the two electronic states
can be activated that leaves the donor-deep level pair either unchanged in a
|T->-state or shifts it into a singlet state |S>. Since the donor deep level
transition is spin-dependent, the deep level becomes charged or not, depending
on the nuclear spin orientation of the donor nucleus. Thus, the state of the
qbit can be read with a sequence of light pulses and photo conductivity
measurements.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0205104v1,Quantum electromagnetic field in a three dimensional oscillating cavity,2002-05-16,Francisco D. Mazzitelli,"We compute the photon creation inside a perfectly conducting, three
dimensional oscillating cavity, taking the polarization of the electromagnetic
field into account. As the boundary conditions for this field are both of
Dirichlet and (generalized) Neumann type, we analyze as a preliminary step the
dynamical Casimir effect for a scalar field satisfying generalized Neumann
boundary conditions. We show that particle production is enhanced with respect
to the case of Dirichlet boundary conditions. Then we consider the transverse
electric and transverse magnetic polarizations of the electromagnetic field.
For resonant frequencies, the total number of photons grows exponentially in
time for both polarizations, the rate being greater for transverse magnetic
modes.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0205030v2,"Generation of maximum spin entanglement induced by cavity field in
  quantum-dot systems",2002-05-07,Y. Hirayama,"Equivalent-neighbor interactions of the conduction-band electron spins of
quantum dots in the model of Imamoglu et al. [Phys. Rev. Lett. 83, 4204 (1999)]
are analyzed. Analytical solution and its Schmidt decomposition are found and
applied to evaluate how much the initially excited dots can be entangled to the
remaining dots if all of them are initially disentangled. It is demonstrated
that the perfect maximally entangled states (MES) can only be generated in the
systems of up to 6 dots with a single dot initially excited. It is also shown
that highly entangled states, approximating the MES with a good accuracy, can
still be generated in systems of odd number of dots with almost half of them
being excited. A sudden decrease of entanglement is observed by increasing the
total number of dots in a system with a fixed number of excitations.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0203340v1,Efficiency of Mesoscopic Detectors,2002-03-16,M. Buttiker,"We consider a mesoscopic measuring device whose conductance is sensitive to
the state of a two-level system. The detector is described with the help of its
scattering matrix. Its elements can be used to calculate the relaxation and
decoherence time of the system, and determine the characteristic time for a
reliable measurement. We derive conditions needed for an efficient ratio of
decoherence and measurement time. To illustrate the theory we discuss the
distribution function of the efficiency of an ensemble of open chaotic
cavities.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0203002v1,Measurement of the Casimir force between parallel metallic surfaces,2002-03-01,G. Ruoso,"We report on the measurement of the Casimir force between conducting surfaces
in a parallel configuration. The force is exerted between a silicon cantilever
coated with chromium and a similar rigid surface and is detected looking at the
shifts induced in the cantilever frequency when the latter is approached. The
scaling of the force with the distance between the surfaces was tested in the
0.5 - 3.0 $\mu$m range, and the related force coefficient was determined at the
15% precision level.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0202038v1,3 omega method for specific heat and thermal conductivity measurements,2002-02-06,D. L. Zhang,"We present a 3 omega method for simultaneously measuring the specific heat
and thermal conductivity of a rod- or filament-like specimen using a way
similar to a four-probe resistance measurement. The specimen in this method
needs to be electrically conductive and with a temperature-dependent
resistance, for acting both as a heater to create a temperature fluctuation and
as a sensor to measure its thermal response. With this method we have
successfully measured the specific heat and thermal conductivity of platinum
wire specimens at cryogenic temperatures, and measured those thermal quantities
of tiny carbon nanotube bundles some of which are only 10^-9 g in mass.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0112125v1,Photoconductance Quantization in a Single-Photon Detector,2001-12-20,Eli Yablonovitch,"We have made a single-photon detector that relies on photoconductive gain in
a narrow electron channel in an AlGaAs/GaAs 2-dimensional electron gas. Given
that the electron channel is 1-dimensional, the photo-induced conductance has
plateaus at multiples of the quantum conductance 2e$^{2}$/h. Super-imposed on
these broad conductance plateaus are many sharp, small, conductance steps
associated with single-photon absorption events that produce individual
photo-carriers. This type of photoconductive detector could measure a single
photon, while safely storing and protecting the spin degree of freedom of its
photo-carrier. This function is valuable for a quantum repeater that would
allow very long distance teleportation of quantum information.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0112153v2,"Dephasing via stochastic absorption: A case study in Aharonov-Bohm
  oscillations",2001-12-10,A. M. Jayannavar,"The Aharonov-Bohm ring has been the mainstay of mesoscopic physics research
since its inception. In this paper we have dwelt on the problem of dephasing of
AB oscillations using a phenomenological model based on stochastic absorption.
To calculate the conductance in the presence of inelastic scattering we have
used the method due to Brouwer and Beenakker. We have shown that conductance is
symmetric under flux reversal and visibility of AB oscillations decay to zero
as a function of the incoherence parameter thus signalling dephasing in the
system. Some comments are made on the relative merits of stochastic absorption
with respect to optical potential model, which have been used to mimic
dephasing.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0111162v1,"Correlation between plasma and temperature corrections to the Casimir
  force",2001-11-30,Serge Reynaud,"When comparing experimental results with theoretical predictions of the
Casimir force, the accuracy of the theory is as important as the precision of
experiments. Here we evaluate the Casimir force when finite conductivity of the
reflectors and finite temperature are simultaneously taken into account. We
show that these two corrections are correlated, i.e. that they can not, in
principle, be evaluated separately and simply multiplied. We estimate the
correlation factor which measures the deviation from this common approximation.
We focus our attention on the case of smooth and plane plates with a metallic
optical response modeled by a plasma model.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0111023v1,"What is the Temperature Dependence of the Casimir Force between Real
  Metals?",2001-11-04,G. L. Klimchitskaya,"The situation with the temperature corrections to the Casimir force between
real metals of finite conductivity is reported. It is shown that the plasma
dielectric function is well adapted to the Lifshitz formula and leads to
reasonable results for real conductors. The Drude dielectric function which
describes media with dissipation is found not to belong to the application
range of the Lifshitz formula at nonzero temperature. For Drude metals the
special modification of the zero-frequency term of this formula is suggested.
The contradictory results on the subject in recent literature are analysed and
explained.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0110072v1,Coherent radiation from neutral molecules moving above a grating,2001-10-10,Vladimir Kocharovsky,"We predict and study the quantum-electrodynamical effect of parametric
self-induced excitation of a molecule moving above the dielectric or conducting
medium with periodic grating. In this case the radiation reaction force
modulates the molecular transition frequency which results in a parametric
instability of dipole oscillations even from the level of quantum or thermal
fluctuations. The present mechanism of instability of electrically neutral
molecules is different from that of the well-known Smith-Purcell and transition
radiation in which a moving charge and its oscillating image create an
oscillating dipole.
  We show that parametrically excited molecular bunches can produce an easily
detectable coherent radiation flux of up to a microwatt.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0109134v1,Repulsive Casimir Force between Dielectric Planes,2001-09-26,Karen Windmeier Wetz,"In 1948 H.B.G.Casimir predicted that an attractive force between two
perfectly conducting neutral plates exists due to changes in the
electromagnetic vacuum energy caused by the influence of the plates. In 1956
E.M. Lifshitz derived an extension of Casimir's expression applicable to finite
temperatures and arbitrary dielectric constants for the two half-spaces and the
gap in between them. It is shown in this brief report that, while the Lifshitz
formula predicts an attractive force for the case of identical dielectric
constants for the two half-spaces, a repulsive force results in some
circumstances when the dielectric constants are not identical. The reason for
the repulsive force and possible applications will be considered.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0109459v2,"Electronic transport through nuclear-spin-polarization-induced quantum
  wire",2001-09-25,P. Wyder,"Electron transport in a new low-dimensional structure - the nuclear spin
polarization induced quantum wire (NSPI QW) is theoretically studied. In the
proposed system the local nuclear spin polarization creates the effective
hyperfine field which confines the electrons with the spins opposite to the
hyperfine field to the regions of maximal nuclear spin polarization. The
influence of the nuclear spin relaxation and diffusion on the electron energy
spectrum and on the conductance of the quantum wire is calculated and the
experimental feasibility is discussed.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0109118v1,Casimir force under the influence of real conditions,2001-09-22,V. M. Mostepanenko,"The Casimir force is calculated analytically for configurations of two
parallel plates and a spherical lens (sphere) above a plate with account of
nonzero temperature, finite conductivity of the boundary metal and surface
roughness. The permittivity of the metal is described by the plasma model. It
is proved that in case of the plasma model the scattering formalism of quantum
field theory in Matsubara formulation underlying Lifshitz formula is well
defined and no modifications are needed concerning the zero-frequency
contribution. The temperature correction to the Casimir force is found
completely with respect to temperature and perturbatively (up to the second
order in the relative penetration depth of electromagnetic zero-point
oscillations into the metal) with respect to finite conductivity. The
asymptotics of low and high temperatures are presented and contributions of
longitudinal and perpendicular modes are determined separately. Serving as an
example, aluminium test bodies are considered showing good agreement between
the obtained analytical results and previously performed numerical
computations. The roughness correction is formally included and formulas are
given permitting to calculate the Casimir force under the influence of all
relevant factors.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0109357v3,"Low-energy scales and temperature-dependent photoemission of heavy
  fermions",2001-09-19,N. Manini,"We solve the $S=1/2$ Kondo lattice model within the dynamical mean field
theory. Detailed predictions are made for the dependence of the lattice Kondo
resonance and the conduction electron spectral density on temperature and band
filling $n_{c}$. Two low-energy scales are identified in the spectra: a
renormalized hybridization pseudogap scale $T^{*}$, which correlates with the
single-ion Kondo scale, and a lattice Kondo scale $T_{0} < T^{*}$, which acts
as the Fermi-liquid coherence scale. The lattice Kondo resonance is split into
a main branch, which is pinned at the Fermi level, and whose width is set by
$T_{0}$, and an upper branch at $\omega\approx T^{*}$. The weight of the upper
branch decreases rapidly away from $n_{c}=1$ and vanishes for $n_{c}\lesssim
0.7$. In contrast, the pseudogap in the conduction electron spectral density
persists for all $n_{c}$. On increasing temperature, the lattice Kondo
resonance at the Fermi level vanishes on a temperature scale of order $10
T_{0}$, as in impurity model calculations. In contrast to impurity model
spectra, however, the position of the lattice Kondo resonance depends strongly
on temperature, particularly close to the Kondo insulating state. The results
are used to make predictions on the temperature dependence of the low-energy
photoemission and inverse photoemission spectra of metallic heavy fermions and
doped Kondo insulators. We compare our results with available high-resolution
measurements on YbInCu$_4$ and YbAgCu$_4$. The loss in intensity with
increasing temperature, and the asymmetric lineshape of the low-energy spectra
are well accounted for by our model. More detailed agreement with experiment
would require including the $f$-orbital degeneracy and crystal-field excited
states.",cond-mat.str-el,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0109045v2,Impurity Scattering Induced Entanglement of Ballistic Electrons,2001-09-10,S. Bose,"We show how entanglement between two conduction electrons is generated in the
presence of a localized magnetic impurity embedded in an otherwise ballistic
conductor of special geometry. This process is a generalization of
beam-splitter mediated entanglement generation schemes with a localized spin
placed at the site of the beam splitter. Our entangling scheme is unconditional
and robust to randomness of the initial state of the impurity. The entangled
state generated manifests itself in noise reduction of spin-dependent currents.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0108145v1,Explicit conversion from the Casimir force to Planck's law of radiation,2001-08-31,Koichi Ohta,"The Casimir force has its origin in finite modification of the infinite
zero-point energy induced by a specific boundary condition for the spatial
configuration. In terms of the imaginary-time formalism at finite temperature,
the root of Planck's law of radiation can be traced back to finite modification
of the infinite vacuum energy induced by the periodic boundary condition in the
temporal direction. We give the explicit conversion from the Casimir force to
Planck's law of radiation, which shows the apparent correspondence between the
system bounded by parallel conducting plates and the thermodynamic system. The
temperature inversion symmetry and the duality relation in the thermodynamics
are also discussed. We conclude that the effective temperature characterized by
the spatial extension should no longer be regarded as genuine temperature.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0106259v4,Exchange in silicon-based quantum computer architecture,2001-06-13,S. Das Sarma,"The silicon-based quantum computer proposal has been one of the intensely
pursued ideas during the past three years. Here we calculate the donor electron
exchange in silicon and germanium, and demonstrate an atomic-scale challenge
for quantum computing in Si (and Ge), as the six (four) conduction band minima
in Si (Ge) lead to inter-valley electronic interferences, generating strong
oscillations in the exchange splitting of two-donor two-electron states. Donor
positioning with atomic scale precision within the unit cell thus becomes a
decisive factor in determining the strength of the exchange coupling--a
fundamental ingredient for two-qubit operations in a silicon-based quantum
computer.",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0106045v1,New Developments in the Casimir Effect,2001-06-08,V. M. Mostepanenko,"We provide a review of both new experimental and theoretical developments in
the Casimir effect. The Casimir effect results from the alteration by the
boundaries of the zero-point electromagnetic energy. Unique to the Casimir
force is its strong dependence on shape, switching from attractive to repulsive
as function of the size, geometry and topology of the boundary. Thus the
Casimir force is a direct manifestation of the boundary dependence of quantum
vacuum.
  We discuss in depth the general structure of the infinities in the field
theory which are removed by a combination of zeta-functional regularization and
heat kernel expansion. Different representations for the regularized vacuum
energy are given. The Casimir energies and forces in a number of configurations
of interest to applications are calculated. We stress the development of the
Casimir force for real media including effects of nonzero temperature, finite
conductivity of the boundary metal and surface roughness. Also the combined
effect of these important factors is investigated in detail on the basis of
condensed matter physics and quantum field theory at nonzero temperature.
  The experiments on measuring the Casimir force are also reviewed, starting
first with the older measurements and finishing with a detailed presentation of
modern precision experiments. The latter are accurately compared with the
theoretical results for real media.
  At the end of the review we provide the most recent constraints on the
corrections to Newtonian gravitational law and other hypothetical long-range
interactions at submillimeter range obtained from the Casimir force
measurements.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0105078v1,Monte Carlo Simulation of Laser Diodes Sub-Poissonian Light Generation,2001-05-17,J. Arnaud,"When laser diodes are driven by high-impedance electrical sources the
variance of the number of photo-detection events counted over large time
durations is less than the average number of events (sub-Poissonian light). The
paper presents a Monte Carlo simulation that keeps track of each level
occupancy (0 or 1) in the conduction and valence bands, and of the number of
light quanta in the optical cavity. When there is good electron-lattice thermal
contact the electron and hole temperatures remain equal to that of the lattice.
In that case, elementary laser-diode noise theory results are accurately
reproduced by the simulation. But when the thermal contact is poor (or, almost
equivalently, at high power levels) new effects occur (spectral-hole burning,
temperature fluctuations, statistical fluctuations of the optical gain) that
are difficult to handle theoretically. Our numerical simulation shows that the
frequency domain over which the photo-current spectral density is below the
shot-noise level becomes narrower as the optical power increases.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0105051v1,The Casimir force between metallic mirrors,2001-05-11,Serge Reynaud,"In order to compare recent experimental results with theoretical predictions
we study the influence of finite conductivity of metals on the Casimir effect.
The correction to the Casimir force and energy due to imperfect reflection and
finite temperature are evaluated for plane metallic plates where the dielectric
functions of the metals are modeled by a plasma model. The results are compared
with the common approximation where conductivity and thermal corrections are
evaluated separately and simply multiplied.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0103164v1,"The Local Larmor Clock, Partial Densities of States, and Mesoscopic
  Physics",2001-03-30,M. Buttiker,"The local Larmor clock is used to derive a hierarchy of local densities of
states. At the bottom of this hierarchy are the partial density of states for
which represent the contribution to the local density of states if both the
incident and outgoing scattering channel are prescribed. On the next higher
level is the injectivity which represents the contribution to the local density
of states if only the incident channel is prescribed regardless of the final
scattering channel. The injectivity is related by reciprocity to the emissivity
of a point into a quantum channel. The sum of all partial density of states or
the sum of all injectivities or the sum of all emissivities is equal to the
local density of states. The use of the partial density of states is
illustrated for a number of different electron transport problems in mesoscopic
physics: The transmission from a tunneling tip into a mesoscopic conductor, the
discussion of inelastic or phase breaking scattering with a voltage probe, and
the ac-conductance of mesoscopic conductors. The transition from a capacitive
response (positive time-delay) to an inductive response (negative time-delay)
for a quantum point contact is used to illustrate the difficulty in associating
time-scales with a linear response analysis. A brief discussion of the
off-diagonal elements of a partial density of states matrix is presented. The
off-diagonal elements permit to investigate carrier fluctuations away from the
average carrier density. The work concludes with a discussion of the relation
between the partial density of states matrix and the Wigner-Smith delay time
matrix.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0102135v1,Cutoff dependence and Lorentz invariance of the Casimir effect,2001-02-27,C. R. Hagen,"The Casimir force between two conducting planes is considered in both the
electromagnetic and scalar field cases. This is done by the usual summation
over energy eigenmodes of the system as well as by a calculation of the stress
tensor in the region between the planes. The latter case requires that careful
attention be given to singular operator products, an issue which is
accommodated here by invoking the point separation method in conjunction with a
scalar cutoff. This is shown to yield cutoff dependent and divergent
contributions to the Casimir pressure which are dependent on the separation
parameters, but entirely consistent with Lorentz covariance. Averaging over the
point splitting parameters allows finite results to be obtained, but fails to
yield a unique Casimir force.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0102089v1,Design of an RSFQ Control Circuit to Observe MQC on an rf-SQUID,2001-02-18,Marc J. Feldman,"We believe that the best chance to observe macroscopic quantum coherence
(MQC) in a rf-SQUID qubit is to use on-chip RSFQ digital circuits for
preparing, evolving and reading out the qubit's quantum state. This approach
allows experiments to be conducted on a very short time scale (sub-nanosecond)
without the use of large bandwidth control lines that would couple
environmental degrees of freedom to the qubit thus contributing to its
decoherence. In this paper we present our design of a RSFQ digital control
circuit for demonstrating MQC in a rf-SQUID. We assess some of the key
practical issues in the circuit design including the achievement of the
necessary flux bias stability. We present an ""active"" isolation structure to be
used to increase coherence times. The structure decouples the SQUID from
external degrees of freedom, and then couples it to the output measurement
circuitry when required, all under the active control of RSFQ circuits.
Research supported in part by ARO grant # DAAG55-98-1-0367.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0101128v2,"Temperature dependence of the Casimir force between real metals:
  problems and approach to their resolution",2001-01-27,V. M. Mostepanenko,"We investigate the Casimir force acting between real metals at nonzero
temperature. It is shown that the zero-frequency term of Lifshitz formula has
interpretation problem in the case of real metal described by Drude model. It
happens because the scattering theory underlying Lifshitz formula is not well
formulated when the dielectric permittivity takes account of dissipation. To
give the zeroth term of Lifshitz formula the definite meaning different
prescriptions were used recently by different authors with diversed results.
These results are shown to be improper and in disagreement with experiment and
the general physical requirements. We propose the new prescription which is a
generalization of Schwinger, DeRaad and Milton recipe formulated earlier for
ideal metals. On this base the detailed numerical and analytical computations
of the temperature Casimir force are performed in configuration of two plane
plates and a spherical lens (sphere) above a plate. The corrections due to
nonzero temperature and finite conductivity found in the paper are in agreement
with the limiting case of perfect metal and fit all experimental and
theoretical requirements. Among other facts, the previous results obtained in
frames of plasma model are confirmed. It appears they are the limiting case of
Drude model computations when the relaxation parameter goes to zero. The
comparison with the Casimir force acting between dielectric test bodies is
made.",quant-ph,cat:quant-ph,all:super%20conducting
