URL,Title,Published,Author,Abstract,Atom Category,Filtered Category,Search Term
http://arxiv.org/abs/math/0511521v1,Inhomogeneous Yang-Mills algebras,2005-11-21,Michel Dubois-Violette,"We determine all inhomogeneous Yang-Mills algebras and super Yang-Mills
algebras which are Koszul. Following a recent proposal, a non-homogeneous
algebra is said to be Koszul if the homogeneous part is Koszul and if the PBW
property holds. In this paper, the homogeneous parts are the Yang-Mills algebra
and the super Yang-Mills algebra.",math.QA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0511195v1,"Deformed Type 0A Matrix Model and Super-Liouville Theory for Fermionic
  Black Holes",2005-11-19,Masayoshi Yamamoto,"We consider a ${\hat c}=1$ model in the fermionic black hole background. For
this purpose we consider a model which contains both the N=1 and the N=2
super-Liouville interactions. We propose that this model is dual to a recently
proposed type 0A matrix quantum mechanics model with vortex deformations. We
support our conjecture by showing that non-perturbative corrections to the free
energy computed by both the matrix model and the super-Liouville theories agree
exactly by treating the N=2 interaction as a small perturbation. We also show
that a two-point function on sphere calculated from the deformed type 0A matrix
model is consistent with that of the N=2 super-Liouville theory when the N=1
interaction becomes small. This duality between the matrix model and
super-Liouville theories leads to a conjecture for arbitrary $n$-point
correlation functions of the N=1 super-Liouville theory on the sphere.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0511176v1,Super Wilson Loops in Planar QCD,2005-11-17,Vikram Vyas,"In the planar limit of QCD meson correlation functions can be written as a
path-integral for a spin-half particle with each path being weighted by the
expectation value of the corresponding Super Wilson Loop. An important quantity
in this context is the expectation value of the Super Wilson Loop averaged over
loops of fixed length. I obtain the leading and the sub-leading length
dependence for this quantity. The leading term, which was also known from the
work of Banks and Casher, reflects the fact that chiral symmetry is
spontaneously broken in planer QCD, while the sub-leading term implies that at
least a finite fraction of paths contributing to the average of the Super
Wilson Loop are effectively two-dimensional, thus suggesting a dual string
description of planar QCD.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0511430v2,On super-Jordanian ${\cal U}_{\sf h}(sl(N|1))$ algebra,2005-11-17,M. B. Zahaf,"A nonlinear realisation of the nonstandard (super-Jordanian) deformed ${\cal
U}_{\sf h}(sl(N|1))$ algebra is given for arbitrary $N$.",math.QA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0511399v2,Oversampling generates super-wavelets,2005-11-16,Palle E. T. Jorgensen,"We show that the second oversampling theorem for affine systems generates
super-wavelets. These are frames generated by an affine structure on the space
$L^2(\br)\oplus...\oplus L^2(\br)$.",math.FA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0511130v2,Matrix Models and D-branes in Twistor String Theory,2005-11-11,Christian Saemann,"We construct two matrix models from twistor string theory: one by dimensional
reduction onto a rational curve and another one by introducing noncommutative
coordinates on the fibres of the supertwistor space P^(3|4)->CP^1. We comment
on the interpretation of our matrix models in terms of topological D-branes and
relate them to a recently proposed string field theory. By extending one of the
models, we can carry over all the ingredients of the super ADHM construction to
a D-brane configuration in the supertwistor space P^(3|4). Eventually, we
present the analogue picture for the (super) Nahm construction.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0511340v3,"A Lower Bound on Neutrino Mass and Its Implication on The Z-burst
  Scenario",2005-11-11,Pisin Chen,"We show that the cascade limit on ultra high energy cosmic neutrino
(UHEC$\nu$) flux imposes a lower bound on the neutrino mass provided that
super-GZK events of ultra high energy cosmic rays (UHECRs) are produced from
Z-bursts. Based on the data from HiRes and AGASA, the obtained neutrino mass
lower bound violates its existing cosmological upper bound. We conclude that
the Z-bursts cannot be the dominant source for the observed super-GZK UHECR
events. This is consistent with the recent ANITA-lite data.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0511212v1,"Superconductor-to-Metal Transitions in Dissipative Chains of Mesoscopic
  Grains and Nanowires",2005-11-08,Daniel S. Fisher,"The interplay of quantum fluctuations and dissipation in chains of mesoscopic
superconducting grains is analyzed, and the results are also applied to
nanowires. It is shown that in 1-d arrays of resistively shunted Josephson
junctions, the superconducting-normal charge relaxation within the grains plays
an important role. At zero temperature, two superconducting phases can exist,
depending primarily on the strength of the dissipation. In the fully
superconducting phase (FSC), each grain acts superconducting, and the coupling
to the dissipative conduction is important. In the SC* phase, the dissipation
is irrelevant at long wavelengths. The phase transitions between these two
superconducting phases and the normal metallic phase may be either local or
global, and possess rich and complex critical properties. These are inferred
from both weak and strong coupling renormalization group analyses. At
intermediate temperatures, near either superconductor-to-normal phase
transition, there are regimes of super-metallic behavior, in which the
resistivity first decreases gradually with decreasing temperature before
eventually increasing as temperature is lowered further. The results on chains
of Josephson junctions are extended to continuous superconducting nanowires and
the subtle issue of whether these can exhibit an FSC phase is considered.
Potential relevance to superconductor-metal transitions in other systems is
also discussed.",cond-mat.supr-con,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0511143v1,The local trace function for super-wavelets,2005-11-05,Dorin Ervin Dutkay,"We define an affine structure on $\ltwor\oplus...\oplus\ltwor$ and, following
some ideas developed in \cite{Dut1}, we construct a local trace function for
this situation. This trace function is a complete invariant for a shift
invariant subspace and it has a variety of properties which make it easily
computable. The local trace is then used to give a characterization of
super-wavelets and to analyze their multiplicity function, dimension function
and spectral function. The ""$n\times$"" oversampling result of Chui and Shi
\cite{CS} is refined to produce super-wavelets.",math.FA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-ph/0510294v2,The Super-little Higgs,2005-10-24,Alessandro Strumia,"Supersymmetry combined with little-Higgs can render the Higgs vev
super-little, providing models of electroweak symmetry breaking free from
fine-tunings. We discuss the difficulties that arise in implementing this idea
and propose one simple successful model. Thanks to appropriately chosen Higgs
representations, D-terms give no tree-level mass term to the Goldstone. The
fermion representations are anomaly free, generation independent and embeddable
into an SU(6) GUT. A simple mechanism provides the large top quark mass.",hep-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0510164v5,"Superfield Approach To Nilpotent Symmetries For QED From A Single
  Restriction: An Alternative To The Horizontality Condition",2005-10-19,R. P. Malik,"We derive together the exact local, covariant, continuous and off-shell
nilpotent Becchi-Rouet-Stora-Tyutin (BRST) and anti-BRST symmetry
transformations for the U(1) gauge field (A_\mu), the (anti-)ghost fields
((\bar C)C) and the Dirac fields (\psi, \bar\psi) of the Lagrangian density of
a four (3 + 1)-dimensional QED by exploiting a single restriction on the six
(4, 2)-dimensional supermanifold. A set of four even spacetime coordinates
x^\mu (\mu = 0, 1, 2, 3) and two odd Grassmannian variables \theta and
\bar\theta parametrize this six dimensional supermanifold. The new gauge
invariant restriction on the above supermanifold owes its origin to the (super)
covariant derivatives and their intimate relations with the (super) 2-form
curvatures (\tilde F^{(2)})F^{(2)} constructed with the help of (super) 1-form
gauge connections (\tilde A^{(1)})A^{(1)} and (super) exterior derivatives
(\tilde d)d. The results obtained separately by exploiting (i) the
horizontality condition, and (ii) one of its consistent extensions, are shown
to be a simple consequence of this new single restriction on the above
supermanifold. Thus, our present endeavour provides an alternative to (and, in
some sense, generalization of) the horizontality condition of the usual
superfield formalism applied to the derivation of BRST symmetries.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0510390v1,A super-analogue of Kontsevich's theorem on graph homology,2005-10-18,Alastair Hamilton,"In this paper we will prove a super-analogue of a well-known result by
Kontsevich which states that the homology of a certain complex which is
generated by isomorphism classes of oriented graphs can be calculated as the
Lie algebra homology of an infinite-dimensional Lie algebra of symplectic
vector fields.",math.QA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0510088v2,"Instantons in N=1/2 Super Yang-Mills Theory via Deformed Super ADHM
  Construction",2005-10-11,Satoshi Watamura,"We study an extension of the ADHM construction to give deformed
anti-self-dual (ASD) instantons in N=1/2 super Yang-Mills theory with U(n)
gauge group. First we extend the exterior algebra on superspace to
non(anti)commutative superspace and show that the N=1/2 super Yang-Mills theory
can be reformulated in a geometrical way. By using this exterior algebra, we
formulate a non(anti)commutative version of the super ADHM construction and
show that the curvature two-form superfields obtained by our construction do
satisfy the deformed ASD equations and thus we establish the deformed super
ADHM construction. We also show that the known deformed U(2) one instanton
solution is obtained by this construction.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0510133v1,Forces and conductances in a single-molecule bipyridine junction,2005-10-06,K. W. Jacobsen,"Inspired by recent measurements of forces and conductances of bipyridine
nano-junctions, we have performed density functional theory calculations of
structure and electron transport in a bipyridine molecule attached between gold
electrodes for seven different contact geometries. The calculations show that
both the bonding force and the conductance are sensitive to the surface
structure, and that both properties are in good agreement with experiment for
contact geometries characterized by intermediate coordination of the metal
atoms corresponding to a stepped surface. The conductance is mediated by the
lowest unoccupied molecular orbital, which can be illustrated by a quantitative
comparison with a one-level model. Implications for the interpretation of the
experimentally determined force and conductance distributions are discussed.",cond-mat.mtrl-sci,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0509235v3,Fivebranes from gauge theory,2005-09-30,Juan Maldacena,"We study theories with sixteen supercharges and a discrete energy spectrum.
One class of theories has symmetry group $SU(2|4)$. They arise as truncations
of ${\cal N}=4$ super Yang Mills. They include the plane wave matrix model, 2+1
super Yang Mills on $R \times S^2$ and ${\cal N}=4$ super Yang Mills on $R
\times S^3/Z_k$. We explain how to obtain their gravity duals in a unified way.
We explore the regions of the geometry that are relevant for the study of some
1/2 BPS and near BPS states. This leads to a class of two dimensional (4,4)
supersymmetric sigma models with non-zero $H$ flux, including a massive
deformed WZW model. We show how to match some features of the string spectrum
with the Yang Mills theory.
  The other class of theories are also connected to ${\cal N}=4$ super Yang
Mills and arise by making some of the transverse scalars compact. Their vacua
are characterized by a 2d Yang Mills theory or 3d Chern Simons theory. These
theories realize peculiar superpoincare symmetry algebras in 2+1 or 1+1
dimensions with ""non-central"" charges. We finally discuss gravity duals of
${\cal N}=4$ super Yang Mills on $AdS_3 \times S^1$.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0509674v3,"Super, quantum and non-commutative species",2005-09-28,Eddy Pariguan,"We introduce an approach to the categorification of rings, via the notion of
distributive categories with negative objects, and use it to lay down
categorical foundations for the study of super, quantum and non-commutative
combinatorics. Via the usual duality between algebra and geometry, these
constructions provide categorifications for various types of affine spaces,
thus our works may be regarded as a starting point towards the construction of
a categorical geometry.",math.CT,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0509197v3,The study of SU(3) super Yang-Mills quantum mechanics,2005-09-27,Maciej Trzetrzelewski,"We present the hamiltonian study of super Yang-Mills quantum mechanics
(SYMQM). The recently introduced method based on Fock space representation
allows to analyze SYMQM numerically. The detailed analysis for SYMQM in two
dimensions for SU(3) group is given.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-ex/0509025v1,"A Weekly Pattern from Hourly Estimates of the Super-Kamiokande-I
  Neutrino Flux 1996-2001",2005-09-20,Lasse E. Bergman,"A search for a neutrino flux difference between weekdays and weekend days,
for the average week of the Super-Kamiokande-I (SK-I) Experiment, was
undertaken using the 5-day period version of the SK-I data taken from May 31st,
1996 to July 15th, 2001. A significant (p << 0.001) difference was found and
the most obvious neutrino flux change from weekdays to weekend days can be
summarized as follows: ""Some neutrinos took the weekend off, especially on
Saturday"".",hep-ex,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0509504v2,"Simulating galaxy clusters -- I. Thermal and chemical properties of the
  intra-cluster medium",2005-09-16,V. Antonuccio-Delogu,"We have performed a series of N-body/hydrodynamical (TreeSPH) simulations of
clusters and groups of galaxies, selected from cosmological N-body simulations
within a $\Lambda$CDM framework: these objects have been re-simulated at higher
resolution to $z$=0, in order to follow also the dynamical, thermal and
chemical input on to the ICM from stellar populations within galaxies. The
simulations include metal dependent radiative cooling, star formation according
to different IMFs, energy feedback as strong starburst-driven galactic
super-winds, chemical evolution with non-instantaneous recycling of gas and
heavy elements, effects of a meta-galactic UV field and thermal conduction in
the ICM. In this Paper I of a series of three, we derive results, mainly at
$z=0$, on the temperature and entropy profiles of the ICM, its X-ray
luminosity, the cluster cold components (cold fraction as well as
mass--to--light ratio) and the metal distribution between ICM and stars.
  In general, models with efficient super-winds, along with a top-heavy stellar
IMF, are able to reproduce fairly well the observed $L_X-T$ relation, the
entropy profiles and the cold fraction. Observed radial ICM temperature
profiles can be matched, except for the gradual decline in temperature inside
of $r\sim$~0.1$R_{\rm{vir}}$. Metal enrichment of the ICM gives rise to
somewhat steep inner iron gradients; yet, the global level of enrichment
compares well to observational estimates after correcting for the stars formed
at late times at the base of the cooling flows; also the metal partition
between stars and ICM gets into good agreement with observations.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0509297v2,"Direct Measurement of Supernova Neutrino Emission Parameters with a
  Gadolinium-Enhanced Super-Kamiokande Detector",2005-09-12,John Beacom,"The time-integrated luminosity and average energy of the neutrino emission
spectrum are essential diagnostics of core-collapse supernovae. The SN 1987A
electron antineutrino observations by the Kamiokande-II and IMB detectors are
only roughly consistent with each other and theory. Using new measurements of
the star formation rate history, we reinterpret the Super-Kamiokande upper
bound on the electron antineutrino flux from all past supernovae as an excluded
region in neutrino emission parameter space. A gadolinium-enhanced
Super-Kamiokande should be able to jointly measure these parameters, and a
future megaton-scale detector would enable precision studies.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0509070v1,"Numerical evidence for the Maldacena conjecture in two-dimensional
  N=(8,8) super Yang-Mills theory",2005-09-09,J. R. Hiller,"The N=(8,8) super Yang-Mills theory in 1+1 dimensions is solved at strong
coupling to directly confirm the predictions of supergravity at weak coupling.
The calculations are done in the large-N_c approximation using Supersymmetric
Discrete Light-Cone Quantization. The stress-energy correlator is obtained as a
function of the separation r; for intermediate values of r, the correlator
behaves in a manner consistent with the 1/r^5 behavior predicted by
weak-coupling supergravity.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0509110v1,"Bound States of Discrete Schroedinger Operators with Super-Critical
  Inverse Square Potentials",2005-09-05,Gerald Teschl,"We consider discrete one-dimensional Schroedinger operators whose potentials
decay asymptotically like an inverse square. In the super-critical case, where
there are infinitely many discrete eigenvalues, we compute precise asymptotics
of the number of eigenvalues below a given energy E as this energy tends to the
bottom of the essential spectrum.",math.SP,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-ph/0509022v1,"The liquid Argon TPC: a powerful detector for future neutrino
  experiments and proton decay searches",2005-09-02,A. Rubbia,"We discuss the possibility of new generation neutrino and astroparticle
physics experiments exploiting the liquid Argon Time Projection Chamber (LAr
TPC) technique, following a graded strategy that envisions applications with
increasing detector masses (from 100 ton to 100 kton). The ICARUS R&D program
has already demonstrated that the technology is mature with the test of the
T600 detector at surface. Since 2003 we have been working with the conceptual
design of a very large LAr TPC with a mass of 50-100 kton to be built by
employing a monolithic technology based on the use of industrial, large volume,
cryogenic tankers developed by the petro-chemical industry. Such a detector, if
realized, would be an ideal match for a Super Beam, Beta Beam or Neutrino
Factory, covering a broad physics program that includes the detection of
atmospheric, solar and supernova neutrinos, and searches for proton decay, in
addition to the rich accelerator neutrino physics program. A ""test module"" with
a mass of the order of 10 kton operated underground or at shallow depth would
represent a necessary milestone towards the realization of the 100 kton
detector, with an interesting physics program on its own. In parallel, physics
is calling for a shorter scale application of the LAr TPC technique at the
level of 100 ton mass, for low energy neutrino physics and for use as a near
station setup in future long baseline neutrino facilities. We outline here the
main physics objectives and the design of such a detector for operation in the
upcoming T2K neutrino beam. We finally present the result of a series of R&D
studies conducted with the aim of validating the design of the proposed
detectors.",hep-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0508556v2,Dynamical Quantum Groups - The Super Story,2005-08-29,Gizem Karaali,"We review recent results in the study of quantum groups in the super setting.
In particular, we provide an overview of results about solutions of the
Yang-Baxter equations in the super setting and begin to develop the super
analog of the theory of dynamical quantum groups.",math.QA,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-ex/0508053v2,Solar neutrino measurements in Super-Kamiokande-I,2005-08-27,Super-Kamiokande Collaboration,"The details of Super--Kamiokande--I's solar neutrino analysis are given.
Solar neutrino measurement in Super--Kamiokande is a high statistics collection
of $^8$B solar neutrinos via neutrino-electron scattering. The analysis method
and results of the 1496 day data sample are presented. The final oscillation
results for the data are also presented.",hep-ex,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0508533v1,The Shapley super-cluster. New X-ray detections and mass distribution,2005-08-24,T. Erben,"The largest and the deepest super-structure known today is the Shapley
super-cluster. This is the sky area with the highest over-density of galaxy
clusters and therefore also an ideal region to test the effects of a high
density environment on galaxies and on clusters. We performed an X-ray survey
of a wide region surrounding the Shapley super-structure. Additionally to
previously known super-cluster X-ray members, we identified diffuse X-ray
emission from 35 cluster candidates without previous X-ray detection. 21 of
them were previously known, optically selected super-cluster members, while the
other candidates had not been previously detected in any wavelength range.
Optical follow-up observations revealed that at least four of these new
candidates also have optical cluster counterparts. The super-cluster shows a
slightly flattened and elongated morphology. Clusters outside the central dense
core are preferentially located in four perpendicular filaments in a similar
way to what is seen in simulations of Large Scale Structure. We measure the
cluster number density in the region to be more than one order of magnitude
higher than the mean density of rich Abell clusters previously observed at
similar Galactic latitudes; this over-density, in the super-cluster outskirts,
is mainly due to an excess of low X-ray luminous clusters (with respect to an
average population), which leads us to think that the whole region is still
accreting low luminosity, small objects from the outskirts. Pushing our total
X-ray mass estimate to fainter clusters would drastically increase the total
super-cluster mass measure, because of the presence of the rich X-ray low
luminosity population.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-ex/0508045v1,Opera-CNGS/Fréjus-SPL,2005-08-22,the OPERA Collaboration,"The poster presented the OPERA experiment and the SPL-Fr\'{e}jus neutrino
super beam project. OPERA (1) is an experiment willing to see tau neutrino
appearance. The detector is described in section 2 and the expected results are
given. Section 3 is devoted to the SPL neutrino super beam (2), which search
for $\theta\_{13}$. An optimisation of the SPL energy is proposed.",hep-ex,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0508137v2,On the Mini-Superambitwistor Space and N=8 Super Yang-Mills Theory,2005-08-19,Christian Saemann,"We construct a new supertwistor space suited for establishing a Penrose-Ward
transform between certain bundles over this space and solutions to the N=8
super Yang-Mills equations in three dimensions. This mini-superambitwistor
space is obtained by dimensional reduction of the superambitwistor space, the
standard superextension of the ambitwistor space. We discuss in detail the
construction of this space and its geometry before presenting the Penrose-Ward
transform. We also comment on a further such transform for purely bosonic
Yang-Mills-Higgs theory in three dimensions by considering third order formal
""sub-neighborhoods"" of a mini-ambitwistor space.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0508368v1,"Hydrodynamic limit fluctuations of super-Brownian motion with a stable
  catalyst",2005-08-19,Vitali Wachtel,"We consider the behaviour of a continuous super-Brownian motion catalysed by
a random medium with infinite overall density under the hydrodynamic scaling of
mass, time, and space. We show that, in supercritical dimensions, the scaled
process converges to a macroscopic heat flow, and the appropriately rescaled
random fluctuations around this macroscopic flow are asymptotically bounded, in
the sense of log-Laplace transforms, by generalised stable Ornstein-Uhlenbeck
processes. The most interesting new effect we observe is the occurrence of an
index-jump from a 'Gaussian' situation to stable fluctuations of index 1+gamma,
where gamma is an index associated to the medium.",math.PR,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0508261v1,"Extension to the Quantum Langevin Equation in the Incoherent Hopping
  Regime",2005-08-10,Andrew G Green,"An extension to the quantum Langevin equation is derived, that is valid in
the incoherent hopping regime, and which allows one to incorporate quantum
tunneling events. This is achieved by the inclusion of additional stochastic
variables in the Langevin equation representing the tunneling events. A
systematic derivation of this extension and of its regime of validity is
presented. The study is motivated by efforts to determine the error in reading
the state of a super-conducting quantum bit.",cond-mat.other,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0508009v2,Evidence for the super Tonks-Girardeau gas,2005-07-30,N. Oelkers,"We provide evidence in support of a recent proposal by Astrakharchik at al.
for the existence of a super Tonks-Girardeau gas-like state in the attractive
interaction regime of quasi-one-dimensional Bose gases. We show that the super
Tonks-Giradeau gas-like state corresponds to a highly-excited Bethe state in
the integrable interacting Bose gas for which the bosons acquire hard-core
behaviour. The gas-like state properties vary smoothly throughout a wide range
from strong repulsion to strong attraction. There is an additional stable
gas-like phase in this regime in which the bosons form two-body bound states
behaving like hard-core bosons.",cond-mat.stat-mech,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0507245v1,Quantum correlations of an atomic ensemble via a classical bath,2005-07-26,C. H. Keitel,"Somewhat surprisingly, quantum features can be extracted from a classical
bath. For this, we discuss a sample of three-level atoms in ladder
configuration interacting only via the surrounding bath, and show that the
fluorescence light emitted by this system exhibits non-classical properties.
Typical realizations for such an environment are thermal baths for microwave
transition frequencies, or incoherent broadband fields for optical transitions.
In a small sample of atoms, the emitted light can be switched from sub- to
super-poissonian and from anti-bunching to super-bunching controlled by the
mean number of atoms in the sample. Larger samples allow to generate
super-bunched light over a wide range of bath parameters and thus fluorescence
light intensities. We also identify parameter ranges where the fields emitted
on the two transitions are correlated or anti-correlated, such that the
Cauchy-Schwarz inequality is violated. As in a moderately strong baths this
violation occurs also for larger numbers of atoms, such samples exhibit
mesoscopic quantum effects.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0507563v1,The effects of thermal conduction on the hot accretion flows,2005-07-24,Fazeleh Khajenabi,"Thermal conduction has been suggested as a possible mechanism by which
sufficient extra heating is provided in radiation-dominated accretion flows. We
consider the extreme case in which the generated energy due to the viscosity
and the energy transported by a saturated form of thermal conduction are
balanced by the advection cooling. For the steady-state structure of such
accretion flows a set of self-similar solution are presented. Based on these
solutions while the radial and the rotational velocities are both
sub-Keplerian, increasing the level of thermal conduction has the effects of
decreasing the rotational velocity, but increasing the radial velocity.
Conduction provides extra heating and the temperature of the gas increases with
thermal conduction.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math-ph/0507051v1,The Toda lattice is super-integrable,2005-07-20,C. Sophocleous,"We prove that the classical, non-periodic Toda lattice is super-integrable.
In other words, we show that it possesses 2N-1 independent constants of motion,
where N is the number of degrees of freedom. The main ingredient of the proof
is the use of some special action--angle coordinates introduced by Moser to
solve the equations of motion.",math-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/physics/0507068v1,Three dimensional super-resolution in metamaterial slab lenses,2005-07-11,J. D. Baena,"This letter presents a theoretical and experimental study on the viability of
obtaining three dimensional super-resolution (i.e. resolution overcoming the
diffraction limit for all directions in space) by means of metamaterial slab
lenses. Although the source field cannot be actually reproduced at the back
side of the lens with super-resolution in all space directions, the matching
capabilities of metamaterial slabs does make it possible the detection of
images with three-dimensional super-resolution. This imaging takes place
because of the coupling between the evanescent space harmonic components of the
field generated at both the source and the detector.",physics.optics,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0507119v2,Lattice Delone simplices with super-exponential volume,2005-07-06,F. Vallentin,"In this short note we give a construction of an infinite series of Delone
simplices whose relative volume grows super-exponentially with their dimension.
This dramatically improves the previous best lower bound, which was linear.",math.CO,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0507051v1,High-Energy Neutrino Astronomy with the Super-Kamiokande Detector,2005-07-02,A. Habig,"The Super-Kamiokande experiment has collected a large sample of high-energy
neutrino events. These are primarily atmospheric neutrinos, but a bright enough
astrophysical source could also be visible. The data have been examined for
possible point and bursting neutrino sources, as well as possible WIMP
annihilation signatures. No significant evidence for such sources have been
found, and the resulting flux limits have been calculated.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0506591v1,Rescaled Lotka-Volterra models converge to super-Brownian motion,2005-06-29,Edwin A. Perkins,"We show that a sequence of stochastic spatial Lotka-Volterra models, suitably
rescaled in space and time, converges weakly to super-Brownian motion with
drift. The result includes both long range and nearest neighbor models, the
latter for dimensions three and above. These theorems are special cases of a
general convergence theorem for perturbations of the voter model.",math.PR,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0506163v1,"Super Yang-Mills theories and the structure of anomalies and spontaneous
  parameters",2005-06-21,Peter Minkowski,"The structure of super Yang_Mills theories is discussed in its relation to
QCD with one flavor of (tricolored) quark",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/astro-ph/0506507v3,"Probing the Birth of Super Star Clusters: Implications for Massive Star
  Formation",2005-06-21,Kelsey E. Johnson,"Super Star Clusters are one of the most extreme star forming environments in
the universe, and the most massive and dense of these may be proto globular
clusters. Like individual massive stars, the earliest stages of super star
cluster evolution are deeply obscured, and therefore our knowledge about their
birth environments is currently very incomplete. However, the study of natal
super star clusters has become somewhat of a cottage industry in recent years,
and the sample of such objects has been growing rapidly with high-quality
long-wavelength data now available from a number of observatories. The natal
super star clusters identified in thermal-infrared and radio observations
represent the youngest stage of massive star cluster evolution yet observed.
Their properties appear to be similar to those of ultracompact HII regions in
the Milky Way, but scaled up in total mass and luminosity. I will overview what
we think we know about these objects based on existing observations, discuss
their relationship to ultracompact HII regions, present new models of their
spectral energy distributions based on 3-D simulations, and outline some of the
most significant gaps in our current understanding.",astro-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/quant-ph/0506118v3,Microscopic models of quantum jump super-operators,2005-06-15,V. V. Dodonov,"We discuss the quantum jump operation in an open system, and show that jump
super-operators related to a system under measurement can be derived from the
interaction of that system with a quantum measurement apparatus. We give two
examples for the interaction of a monochromatic electromagnetic field in a
cavity (the system) with 2-level atoms and with a harmonic oscillator
(representing two different kinds of detectors). We show that derived quantum
jump super-operators have `nonlinear' form which depends on assumptions made
about the interaction between the system and the detector. A continuous
transition to the standard Srinivas--Davies form of the quantum jump
super-operatoris shown.",quant-ph,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/hep-th/0506112v2,"On A Superfield Extension of The ADHM Construction and N=1 Super
  Instantons",2005-06-14,Satoshi Watamura,"We give a superfield extension of the ADHM construction for the Euclidean
theory obtained by Wick rotation from the Lorentzian four dimensional N=1 super
Yang-Mills theory. In particular, we investigate the procedure to guarantee the
Wess-Zumino gauge for the superfields obtained by the extended ADHM
construction, and show that the known super instanton configurations are
correctly obtained.",hep-th,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/math/0506156v1,"Schur-Weyl reciprocity between the quantum superalgebra and the
  Iwahori-Hecke algebra",2005-06-09,H. Mitsuhashi,"In this paper, we introduce the sign q-permutation representation of the
Iwahori-Hecke algebra on the tensor space of the graded vector space. We
establish Schur-Weyl reciprocity between the quantum general super Lie algebra
and the Iwahori-Hecke algebra. Our result includes Schur-Weyl reciprocity of
both the super case and the quantum case, and unifies those two important
cases.",math.RT,cat:quant-ph,all:super%20conducting
http://arxiv.org/abs/cond-mat/0506035v1,"Fundamental aspects of electron correlations and quantum transport in
  one-dimensional systems",2005-06-01,Dmitrii L. Maslov,"Table of contents 1. Introduction 2. Non-Fermi-liquid features of Fermi
liquids:
  1D physics in higher dimensions 3. Dzyaloshinskii-Larkin solution of the
Tomonaga-Luttinger model 4. Renormalization group for interacting fermions 5.
Single impurity in a 1D system: scattering theory for interacting electrons 6.
Bosonization solution 7. Transport in quantum wires 7.1 Conductivity and
conductance 7.2 Dissipation in a contactless measurement 7.3 Conductance of a
wire attached to reservoirs 7.4 Spin component of the conductance 7.5 Thermal
conductance: Fabry-Perrot resonances of plasmons 8. Appendices",cond-mat.mes-hall,cat:quant-ph,all:super%20conducting
